:START_ID,:END_ID,:TYPE,weight:float,confidence,label,context_required,source,source_pmids,source_years,n_sources:int
ARDS_POI:02636,ARDS_POI:02636,BENEFICIAL,0.72,MEDIUM,"46.7% vs 34.6%, p=0.01",critical-illness,curated,17138955,2007,1
ARDS_POI:03009,ARDS_POI:02704,BENEFICIAL,0.72,MEDIUM,"MD 2.64 days (0.60-4.67), p=0.01",ARDS,curated,28222804,2017,1
ARDS_POI:02682,ARDS_POI:01895,MECHANISM,0.72,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
ARDS_POI:02340,ARDS_POI:02342,BENEFICIAL,0.72,MEDIUM,"Decreased from 25.9 to 21.5 mmHg, p=0.001",COPD,curated,8618485,1996,1
ARDS_POI:03032,ARDS_POI:01895,HARMFUL,0.72,MEDIUM,"Nonfocal ARDS associated with higher 28-day (31% vs 12%, p=0.038) and 90-day (46% vs 21%, p=0.026) mortality",ards,curated,27018314,2016,1
ARDS_POI:02802,ARDS_POI:01847,BENEFICIAL,0.72,MEDIUM,"Shorter in noninvasive group, p=0.006 and p=0.002",acute-respiratory-failure,curated,9700176,1998,1
ARDS_POI:02751,ARDS_POI:02956,BENEFICIAL,0.72,MEDIUM,"60% vs 25%, P=0.03",solid-organ-transplantation|acute-respiratory-failure,curated,10634340,2000,1
ARDS_POI:02751,ARDS_POI:01236,BENEFICIAL,0.72,MEDIUM,"20% vs 50%, P=0.05",solid-organ-transplantation|acute-respiratory-failure,curated,10634340,2000,1
ARDS_POI:02751,ARDS_POI:01888,BENEFICIAL,0.72,MEDIUM,"5.5 vs 9 days, P=0.03",solid-organ-transplantation|acute-respiratory-failure,curated,10634340,2000,1
ARDS_POI:02753,ARDS_POI:03030,NULL,0.72,HIGH,RR 1.04 (0.78-1.38),respiratory-distress-after-extubation,curated,12076220,2002,1
ARDS_POI:01502,ARDS_POI:01895,NULL,0.72,HIGH,"RR 1.07 (0.72-1.57), p=0.72",at-high-risk-for-ARDS,curated,9449728,1998,1
ARDS_POI:01502,ARDS_POI:01895,BENEFICIAL,0.72,MEDIUM,35 ± 20% vs 54 ± 22% on volume-cycled or unspecified,,curated,8814466,1996,1
ARDS_POI:02799,ARDS_POI:01895,NULL,0.72,HIGH,"RR 0.97 (0.84-1.13), p=0.72",ARDS,curated,19903918,2009,1
ARDS_POI:02799,ARDS_POI:02969,HARMFUL,0.72,HIGH,Significantly higher complication rates in prone group,ARDS,curated,19903918,2009,1
ARDS_POI:02516,ARDS_POI:02513,MECHANISM,0.72,MEDIUM,"Proposed: Reduces oxygen demand, may facilitate resuscitation and prevent hypoxic injury",febrile-critically-ill|limited-oxygen-delivery,curated,7812538,1995,1
ARDS_POI:01004,ARDS_POI:02953,MECHANISM,0.72,MEDIUM,Proposed: PEEP titrated to best Crs recruits optimally,acute-lung-injury,curated,7633703,1995,1
ARDS_POI:02785,ARDS_POI:02843,ASSOCIATION,0.71,HIGH,71.2% of COVID-19 ICU patients developed ARDS,critically-ill-COVID-19,curated,32410714,2020,1
ARDS_POI:02785,ARDS_POI:02644,ASSOCIATION,0.71,HIGH,70.8% of COVID-19 ICU patients developed lymphocytopenia,critically-ill-COVID-19,curated,32410714,2020,1
ARDS_POI:02031,ARDS_POI:02030,BENEFICIAL,0.7,MEDIUM,Decreased shunt flow from 33.5 to 26.0%,ards,curated,8630585,1996,1
ARDS_POI:02848,ARDS_POI:01797,MECHANISM,0.7,MEDIUM,"Proposed: Conventional ventilation causes cyclic alveolar collapse and reopening, perpetuating injury",acute-respiratory-distress-syndrome,curated,9449727,1998,1
ARDS_POI:02789,ARDS_POI:01797,MECHANISM,0.7,MEDIUM,"Proposed: Conventional ventilation causes alveolar overdistention, perpetuating injury",acute-respiratory-distress-syndrome,curated,9449727,1998,1
ARDS_POI:01069,ARDS_POI:01067,MECHANISM,0.7,MEDIUM,Proposed: Limiting alveolar overdistention reduces ventilation-induced cytokine response,ards,curated,10404912,1999,1
ARDS_POI:01807,ARDS_POI:02933,MECHANISM,0.7,MEDIUM,Proposed: Prevents gravity-induced atelectasis,ARDS,curated,11897644,2002,1
ARDS_POI:01807,ARDS_POI:02681,MECHANISM,0.7,MEDIUM,Proposed: Higher PEEP may recruit more alveoli and reduce VILI,ARDS,curated,15269312,2004,1
ARDS_POI:01895,ARDS_POI:02964,TREND,0.7,HIGH,ARDS mortality rates increased from 1979 to 1993,ards-mortality-US-1979-1996,curated,12163776,2002,1
ARDS_POI:01895,ARDS_POI:02896,TREND,0.7,HIGH,ARDS mortality rates decreased from 1993 to 1996,ards-mortality-US-1979-1996,curated,12163776,2002,1
ARDS_POI:02222,ARDS_POI:01895,NULL,0.7,MEDIUM,IMDs with arginine +/- glutamine or FO do not offer advantage over standard enteral formulas,icu|trauma|burn,curated,18626628,2008,1
ARDS_POI:02755,ARDS_POI:02333,MECHANISM,0.7,MEDIUM,"Proposed: Assisted coughing clears mucus, preventing atelectasis",respiratory-failure-SMA1,curated,10767247,2000,1
ARDS_POI:02333,ARDS_POI:03051,BENEFICIAL,0.7,MEDIUM,Physiotherapy targets atelectasis in critically ill adults,critical-illness,curated,18283429,2008,1
ARDS_POI:02799,ARDS_POI:03028,NULL,0.7,MEDIUM,"RR 0.87 (0.53-1.43), p=0.60",COVID-19-acute-respiratory-failure|HFNO-treatment,curated,33023669,2020,1
ARDS_POI:02071,ARDS_POI:02071,MECHANISM,0.7,MEDIUM,Proposed: Inappropriately low EPO levels contribute to anemia in critical illness,critical-illness,curated,9069000,1997,1
ARDS_POI:01296,ARDS_POI:01127,MECHANISM,0.7,MEDIUM,Proposed: Community-acquired pneumonia is an underdiagnosed precipitant,sickle-cell-disease,curated,10861320,2000,1
ARDS_POI:02882,ARDS_POI:02924,MECHANISM,0.7,MEDIUM,"Proposed: Concave V-P curve indicates alveolar recruitment, enhancing PEEP benefit",ards,curated,8111581,1994,1
ARDS_POI:02820,ARDS_POI:01496,MECHANISM,0.7,MEDIUM,Proposed risk factor for postextubation respiratory failure,,curated,16276167,2005,1
ARDS_POI:01355,ARDS_POI:01888,BENEFICIAL,0.7,MEDIUM,Mean diff -1.88 days (-0.12 to -3.64),ARDS|sepsis|SIRS,curated,27734109,2017,1
ARDS_POI:02785,ARDS_POI:02785,MECHANISM,0.7,MEDIUM,Proposed: COVID-19 causes endothelial injury leading to hypercoagulability,COVID-19,curated,32367170,2020,1
ARDS_POI:02785,ARDS_POI:01259,BENEFICIAL,0.7,MEDIUM,"Less frequent myocardial infarction, atrial fibrillation",COVID-19,curated,33341155,2021,1
ARDS_POI:01675,ARDS_POI:01677,HARMFUL,0.7,HIGH,"18 vs 6 events, p=0.01",acute-hypoxemic-nonhypercapnic-respiratory-insufficiency,curated,11066186,2000,1
ARDS_POI:02071,ARDS_POI:01854,MECHANISM,0.7,MEDIUM,Proposed: Numerous interconnected insults contribute to delirium,critical-illness,curated,29508705,2018,1
ARDS_POI:01389,ARDS_POI:01457,HARMFUL,0.7,MEDIUM,RR 1.66 (1.39-1.98),sepsis,curated,33009098,2020,1
ARDS_POI:02180,ARDS_POI:01981,BENEFICIAL,0.7,MEDIUM,"Patients passing screening more often had SBTs considered, p<0.001",respiratory-failure|weaning,curated,9927355,1999,1
ARDS_POI:01483,ARDS_POI:01895,ASSOCIATION,0.7,4,Outcome,,curated,18191684,2008,1
ARDS_POI:01537,ARDS_POI:03051,BENEFICIAL,0.7,MEDIUM,Physiotherapy targets deconditioning in critically ill adults,critical-illness,curated,18283429,2008,1
ARDS_POI:02902,ARDS_POI:03068,MECHANISM,0.7,MEDIUM,"Hospital-acquired ARDS decreased, p<0.001",suburban-community,curated,20693377,2011,1
ARDS_POI:01854,ARDS_POI:01856,MECHANISM,0.7,MEDIUM,Proposed: Delirium insults may individually contribute to long-term cognitive dysfunction,critical-illness,curated,29508705,2018,1
ARDS_POI:02333,ARDS_POI:02634,MECHANISM,0.7,MEDIUM,Proposed: Ventilator disconnection causes obligatory derecruitment,acute-lung-injury,curated,12615633,2003,1
ARDS_POI:02175,ARDS_POI:03034,BENEFICIAL,0.7,MEDIUM,Patients did not have significant depression or anxiety symptoms,post-ARDS,curated,12493646,2003,1
ARDS_POI:01900,ARDS_POI:01548,BENEFICIAL,0.7,MEDIUM,Can predict weaning and extubation success/failure based on diaphragm excursion and thickening,mechanical-ventilation|weaning,curated,27620292,2017,1
ARDS_POI:02915,ARDS_POI:02322,BENEFICIAL,0.7,MEDIUM,"3-fold increase in ambulation, p<.0001",respiratory-failure|prolonged-mechanical-ventilation,curated,18379236,2008,1
ARDS_POI:02917,ARDS_POI:01895,NULL,0.7,HIGH,"RR 0.97 (0.86-1.10), p=0.67",ARDS|shock,curated,14645314,2003,1
ARDS_POI:02918,ARDS_POI:02075,MECHANISM,0.7,MEDIUM,"Proposed: ECCO2R enables ultra-low Vt, Pplat",moderate-ards,curated,30790030,2019,1
ARDS_POI:02923,ARDS_POI:02186,BENEFICIAL,0.7,MEDIUM,"57.6% decrease in VAP rate, p<0.001",intensive-care-unit,curated,12441746,2002,1
ARDS_POI:01985,ARDS_POI:02124,MECHANISM,0.7,MEDIUM,Greater recruitment of expiratory muscles in weaning failure patients,weaning-from-mechanical-ventilation,curated,12411288,2003,1
ARDS_POI:01031,ARDS_POI:01895,BENEFICIAL,0.7,MEDIUM,Pooled in-hospital mortality 28% (95% CI 18-37%),acute-lung-injury-H1N1-influenza,curated,23406535,2013,1
ARDS_POI:02295,ARDS_POI:01895,HARMFUL,0.7,MEDIUM,"Predictors of mortality: hospital LOS before ECMO, bilirubin, creatinine, hematocrit, MAP",ARDS-ECMO,curated,23160769,2013,1
ARDS_POI:02568,ARDS_POI:02598,MECHANISM,0.7,MEDIUM,Applying PEEP=0.75*PEEPi reduced inefficient inspiratory efforts (p<0.05),copd-acute-respiratory-failure,curated,8636518,1995,1
ARDS_POI:01133,ARDS_POI:01127,MECHANISM,0.7,MEDIUM,Proposed: Fat embolism is an underdiagnosed precipitant,sickle-cell-disease,curated,10861320,2000,1
ARDS_POI:02932,ARDS_POI:02727,MECHANISM,0.7,MEDIUM,"Increased peripheral blood neutrophils, p=0.08",severe-sepsis-respiratory-dysfunction,curated,12119223,2002,1
ARDS_POI:01002,ARDS_POI:02254,MECHANISM,0.7,MEDIUM,Observational: Gravity causes ventral-dorsal atelectasis gradient,acute-lung-injury,curated,9817720,1998,1
ARDS_POI:01675,ARDS_POI:02217,BENEFICIAL,0.7,MEDIUM,"Significant improvements in RR, SpO2, PaO2, PaCO2",acute-respiratory-failure,curated,21958974,2012,1
ARDS_POI:02499,ARDS_POI:01496,MECHANISM,0.7,MEDIUM,Proposed risk factor for postextubation respiratory failure,,curated,16276167,2005,1
ARDS_POI:02348,ARDS_POI:01328,MECHANISM,0.7,MEDIUM,Proposed: Protective against VALI in 12 mL/kg group,12mL-kg-tidal-volume,curated,16374149,2006,1
ARDS_POI:02636,ARDS_POI:01895,HARMFUL,0.7,MEDIUM,"HR 1.27 (0.94-1.72), p=0.12",septic-shock,curated,28219612,2017,1
ARDS_POI:01351,ARDS_POI:02684,BENEFICIAL,0.7,MEDIUM,15.9 days in ICU group vs 12.5 days in non-ICU group (p=0.044),COVID-19-pneumonia,curated,32255382,2020,1
ARDS_POI:02218,ARDS_POI:02219,BENEFICIAL,0.7,MEDIUM,"OR 0.63, 95% CI 0.47-0.86, P=0.004",critically-ill-patients,curated,18626628,2008,1
ARDS_POI:01538,ARDS_POI:03051,BENEFICIAL,0.7,MEDIUM,Physiotherapy targets impaired airway clearance in critically ill adults,critical-illness,curated,18283429,2008,1
ARDS_POI:02962,ARDS_POI:01328,MECHANISM,0.7,MEDIUM,"Proposed: Proinflammatory cytokine-primed neutrophils cause inappropriate adhesion and transendothelial migration, contributing to ARDS lung injury",ards,curated,8810592,1996,1
ARDS_POI:02977,ARDS_POI:02950,BENEFICIAL,0.7,MEDIUM,"Increased PEEP from 7.7 to 8.7 cmH2O in ARDS, p=0.02",ards,curated,17962636,2008,1
ARDS_POI:02983,ARDS_POI:01496,MECHANISM,0.7,MEDIUM,Proposed risk factor for postextubation respiratory failure,,curated,16276167,2005,1
ARDS_POI:02554,ARDS_POI:01127,MECHANISM,0.7,MEDIUM,Proposed: Infection is an underdiagnosed precipitant,sickle-cell-disease,curated,10861320,2000,1
ARDS_POI:02984,ARDS_POI:02864,MECHANISM,0.7,MEDIUM,Proposed: Inflammatory cytokines (IL-1beta) associated with worse ARDS,ards,curated,8810593,1996,1
ARDS_POI:01715,ARDS_POI:02030,BENEFICIAL,0.7,MEDIUM,Decreased shunt flow from 33.1 to 26.6%,ards,curated,8630585,1996,1
ARDS_POI:01715,ARDS_POI:02542,BENEFICIAL,0.7,MEDIUM,Increased PaO2/FiO2 >=10 mmHg in 83% of patients,severe-ards,curated,7705124,1995,1
ARDS_POI:01715,ARDS_POI:02346,MECHANISM,0.7,MEDIUM,Reduced venous admixture (QVA/QT) >=10% in 87% of patients,severe-ards,curated,7705124,1995,1
ARDS_POI:02986,ARDS_POI:02310,NULL,0.7,MEDIUM,No difference in likelihood of FiO2 decrease >=0.15 at 72h,acute-respiratory-distress-syndrome,curated,9603111,1998,1
ARDS_POI:02873,ARDS_POI:03051,BENEFICIAL,0.7,MEDIUM,Physiotherapy targets intubation avoidance in critically ill adults,critical-illness,curated,18283429,2008,1
ARDS_POI:02997,ARDS_POI:02791,BENEFICIAL,0.7,MEDIUM,4/15 ARDS with low EVLW had 100% 28-day survival vs 36% with high EVLW,ards,curated,15774053,2005,1
ARDS_POI:01004,ARDS_POI:01895,BENEFICIAL,0.7,MEDIUM,"HR 0.985 (0.972-0.998), P=0.029",low-tidal-volume-ventilation,curated,27894328,2016,1
ARDS_POI:01422,ARDS_POI:03109,MECHANISM,0.7,MEDIUM,Proposed: Very low Vt + ECCO2R reduces VILI vs conventional LPV,severe-ARDS,curated,23306584,2013,1
ARDS_POI:03000,ARDS_POI:02681,MECHANISM,0.7,MEDIUM,Proposed: Higher PEEP may improve respiratory system compliance,ARDS,curated,15269312,2004,1
ARDS_POI:03001,ARDS_POI:03047,MECHANISM,0.7,MEDIUM,Proposed: Persistent inflammatory cytokine signaling in ARDS lungs,ards,curated,8810593,1996,1
ARDS_POI:01066,ARDS_POI:01067,BENEFICIAL,0.7,MEDIUM,P<0.05 for pulmonary and systemic cytokines,ards,curated,10404912,1999,1
ARDS_POI:02636,ARDS_POI:01895,BENEFICIAL,0.7,MEDIUM,22% mortality in COPD exacerbation patients,copd-exacerbation,curated,11790214,2002,1
ARDS_POI:03017,ARDS_POI:02876,BENEFICIAL,0.7,HIGH,"70% avoided intubation, p<0.001",sars,curated,15364765,2004,1
ARDS_POI:03017,ARDS_POI:03123,BENEFICIAL,0.7,HIGH,"3.1 vs 21.3 days, p<0.001",sars,curated,15364765,2004,1
ARDS_POI:03017,ARDS_POI:02998,BENEFICIAL,0.7,HIGH,"15.1 vs 22.5, p=0.005",sars,curated,15364765,2004,1
ARDS_POI:03020,ARDS_POI:01296,BENEFICIAL,0.7,MEDIUM,Less common in patients successful with NIV,,curated,17019559,2006,1
ARDS_POI:02699,ARDS_POI:03023,NULL,0.7,HIGH,No change in cardiac index in patients without preload reserve,acute-respiratory-distress-syndrome,curated,24102072,2013,1
ARDS_POI:01158,ARDS_POI:02636,BENEFICIAL,0.7,MEDIUM,1 patient required intubation in NPPV group vs 6 in standard therapy,hypercapnic-acute-respiratory-failure,curated,9872200,1998,1
ARDS_POI:01158,ARDS_POI:02062,BENEFICIAL,0.7,HIGH,65% vs 100% rehospitalization rate at 1 year,COPD|acute-respiratory-failure,curated,12447511,2002,1
ARDS_POI:01158,ARDS_POI:01943,BENEFICIAL,0.7,HIGH,0% vs 36% new oxygen requirement at 1 year,COPD|acute-respiratory-failure,curated,12447511,2002,1
ARDS_POI:02751,ARDS_POI:01808,MECHANISM,0.7,MEDIUM,Proposed: NIPPV with PEEP supports gas exchange after extubation,respiratory-failure-SMA1,curated,10767247,2000,1
ARDS_POI:03038,ARDS_POI:02636,HARMFUL,0.7,MEDIUM,"Median 19 days vs 10 days, p<0.001",critical-care|acute-lung-injury-ARDS,curated,11777361,2002,1
ARDS_POI:01003,ARDS_POI:02591,MECHANISM,0.7,MEDIUM,Proposed: Maintaining Pplat <35 cmH2O may prevent barotrauma,ards,curated,11967593,2002,1
ARDS_POI:02133,ARDS_POI:01695,MECHANISM,0.7,HIGH,Discrepancy <5% compared to standard methods,intensive-care|ALI-ARDS,curated,10806152,2000,1
ARDS_POI:02787,ARDS_POI:01895,MECHANISM,0.7,MEDIUM,Proposed: Allowing hypercapnia reduces ventilator-induced lung injury,,curated,9847275,1998,1
ARDS_POI:03049,ARDS_POI:03022,HARMFUL,0.7,MEDIUM,"Pharmacologic therapies (β2 agonists, statins, KGF) did not benefit ARDS and showed possible harm",ards,curated,29466596,2018,1
ARDS_POI:02081,ARDS_POI:02491,ASSOCIATION,0.7,MEDIUM,Observed physical limitations correlated with decreased QoL domains,post-ARDS,curated,12493646,2003,1
ARDS_POI:02590,ARDS_POI:02591,BENEFICIAL,0.7,MEDIUM,"11.2% vs 9.1%, P=0.33",acute-lung-injury|acute-respiratory-distress-syndrome,curated,18270352,2008,1
ARDS_POI:01328,ARDS_POI:01895,HARMFUL,0.7,HIGH,"Patients with postoperative lung injury had higher in-hospital mortality (20.3% vs 1.4%, p<0.0001)",postoperative-period,curated,25466352,2014,1
ARDS_POI:02698,ARDS_POI:02968,BENEFICIAL,0.7,HIGH,Increased cardiac index in patients with preload reserve,acute-respiratory-distress-syndrome,curated,24102072,2013,1
ARDS_POI:01515,ARDS_POI:02753,NULL,0.7,MEDIUM,"63% vs 70%, p=0.14",respiratory-failure|weaning-from-mechanical-ventilation,curated,9279224,1997,1
ARDS_POI:01986,ARDS_POI:01987,BENEFICIAL,0.7,MEDIUM,Improved ventilation-free days,acute-lung-injury|acute-respiratory-distress-syndrome,curated,19325471,2009,1
ARDS_POI:01986,ARDS_POI:03079,BENEFICIAL,0.7,MEDIUM,Reduced ICU stay,acute-lung-injury|acute-respiratory-distress-syndrome,curated,19325471,2009,1
ARDS_POI:01986,ARDS_POI:01988,BENEFICIAL,0.7,MEDIUM,Improved MODS score,acute-lung-injury|acute-respiratory-distress-syndrome,curated,19325471,2009,1
ARDS_POI:01986,ARDS_POI:01989,BENEFICIAL,0.7,MEDIUM,Improved Lung Injury Scores,acute-lung-injury|acute-respiratory-distress-syndrome,curated,19325471,2009,1
ARDS_POI:01986,ARDS_POI:02956,BENEFICIAL,0.7,MEDIUM,Improved PaO2/FiO2 ratio,acute-lung-injury|acute-respiratory-distress-syndrome,curated,19325471,2009,1
ARDS_POI:02636,ARDS_POI:02909,MECHANISM,0.7,MEDIUM,Proposed: Prolonged mechanical ventilation is associated with ICUAW,critical-illness,curated,25496103,2014,1
ARDS_POI:02636,ARDS_POI:01895,ASSOCIATION,0.7,MEDIUM,59% (95% CI 56-62%) 1-year mortality,critically-ill-patients,curated,26003390,2015,1
ARDS_POI:02799,ARDS_POI:02979,BENEFICIAL,0.7,HIGH,Increased ratio of arterial oxygen partial pressure over inspired oxygen fraction,acute-respiratory-distress-syndrome,curated,24102072,2013,1
ARDS_POI:02799,ARDS_POI:02694,BENEFICIAL,0.7,HIGH,Increased intra-abdominal pressure,acute-respiratory-distress-syndrome,curated,24102072,2013,1
ARDS_POI:02799,ARDS_POI:02695,MECHANISM,0.7,HIGH,Increased right and left cardiac preload,acute-respiratory-distress-syndrome,curated,24102072,2013,1
ARDS_POI:02799,ARDS_POI:02269,MECHANISM,0.7,HIGH,Decreased pulmonary vascular resistance,acute-respiratory-distress-syndrome,curated,24102072,2013,1
ARDS_POI:02799,ARDS_POI:02697,MECHANISM,0.7,HIGH,Decreased ratio of right/left ventricular end-diastolic areas,acute-respiratory-distress-syndrome,curated,24102072,2013,1
ARDS_POI:02799,ARDS_POI:02791,BENEFICIAL,0.7,MEDIUM,"RR 1.48 (1.07-2.05), p=0.01",acute-respiratory-distress-syndrome,curated,14668608,2003,1
ARDS_POI:02519,ARDS_POI:02863,BENEFICIAL,0.7,MEDIUM,RD -0.05 reduced risk,body-trauma,curated,21502651,2011,1
ARDS_POI:01068,ARDS_POI:01067,MECHANISM,0.7,MEDIUM,Proposed: Limiting recruitment/derecruitment reduces ventilation-induced cytokine response,ards,curated,10404912,1999,1
ARDS_POI:03066,ARDS_POI:02588,MECHANISM,0.7,MEDIUM,RM caused regional alveolar overdistension and VQ mismatch,ARDS,curated,11790648,2002,1
ARDS_POI:02334,ARDS_POI:02791,BENEFICIAL,0.7,MEDIUM,Uncontrolled trials show improved survival,,curated,8084064,1994,1
ARDS_POI:03114,ARDS_POI:01895,HARMFUL,0.7,MEDIUM,"Need for reintubation associated with higher mortality, p<0.01",high-risk-postextubation-respiratory-failure,curated,16276167,2005,1
ARDS_POI:02374,ARDS_POI:02975,TREND,0.7,MEDIUM,"OR 2.76 (1.13-6.75), p=0.03",standard-oxygen-therapy,curated,29099420,2018,1
ARDS_POI:02178,ARDS_POI:02179,BENEFICIAL,0.7,MEDIUM,"Weaning rate increased over implementation, p<0.001",respiratory-failure|weaning,curated,9927355,1999,1
ARDS_POI:02395,ARDS_POI:02397,BENEFICIAL,0.7,MEDIUM,"5.1% vs 17.5%, p=0.04",septic-shock,curated,32353418,2020,1
ARDS_POI:02395,ARDS_POI:02636,BENEFICIAL,0.7,MEDIUM,"17.7% vs 34.1%, p=0.04",septic-shock,curated,32353418,2020,1
ARDS_POI:01984,ARDS_POI:02124,MECHANISM,0.7,MEDIUM,Greater recruitment of rib cage muscles in weaning failure patients,weaning-from-mechanical-ventilation,curated,12411288,2003,1
ARDS_POI:03117,ARDS_POI:01315,HARMFUL,0.7,MEDIUM,Fewer renal and hepatic failure-free days,sepsis-associated-ARDS,curated,24835849,2014,1
ARDS_POI:01457,ARDS_POI:02909,MECHANISM,0.7,MEDIUM,Proposed: Severe sepsis is associated with ICUAW,critical-illness,curated,25496103,2014,1
ARDS_POI:01308,ARDS_POI:01895,BENEFICIAL,0.7,HIGH,Consistent association of decreasing lactate with lower mortality,acute-illness,curated,27520452,2016,1
ARDS_POI:02499,ARDS_POI:01895,HARMFUL,0.7,MEDIUM,"OR 1.93 (1.32-2.81), p=0.001",ARDS,curated,28108768,2017,1
ARDS_POI:03128,ARDS_POI:01382,MECHANISM,0.7,HIGH,Proposed: Supplemental oxygen masks ability to detect hypoventilation by pulse oximetry,perioperative,curated,15539726,2004,1
ARDS_POI:01514,ARDS_POI:02753,NULL,0.7,MEDIUM,"63% vs 70%, p=0.14",respiratory-failure|weaning-from-mechanical-ventilation,curated,9279224,1997,1
ARDS_POI:01702,ARDS_POI:01895,TREND,0.7,MEDIUM,Subset with shock+RF: 33% placebo vs 19% high-dose (p=0.10),severe-sepsis|shock-and-respiratory-failure,curated,20562702,2010,1
ARDS_POI:01849,ARDS_POI:02537,BENEFICIAL,0.7,MEDIUM,"Reduced PTPes, delta Pes, delta RR(p-v) vs flow-cycled",acute-lung-injury|mask-air-leaks,curated,10470568,1999,1
ARDS_POI:01143,ARDS_POI:01807,MECHANISM,0.7,MEDIUM,Proposed: Esophageal pressure enables finding optimal PEEP to prevent collapse/overdistension,acute-lung-injury|ARDS,curated,19001507,2008,1
ARDS_POI:01994,ARDS_POI:03076,BENEFICIAL,0.7,HIGH,"Fewer elevated gastric residuals (2% vs 8%, p<0.001)",acute-respiratory-failure|mechanical-ventilation,curated,21242788,2011,1
ARDS_POI:02075,ARDS_POI:02929,BENEFICIAL,0.7,MEDIUM,78-82% achieved protective targets,moderate-ards,curated,30790030,2019,1
ARDS_POI:02667,ARDS_POI:01895,BENEFICIAL,0.7,MEDIUM,"40.5% mortality in unilateral lung injury group, lower than ARDS",hypoxemic-ventilated-patients,curated,10501746,1999,1
ARDS_POI:01618,ARDS_POI:01496,MECHANISM,0.7,MEDIUM,Proposed risk factor for postextubation respiratory failure,,curated,16276167,2005,1
ARDS_POI:01655,ARDS_POI:02909,MECHANISM,0.7,MEDIUM,Proposed: Difficult ventilator liberation is associated with ICUAW,critical-illness,curated,25496103,2014,1
ARDS_POI:03142,ARDS_POI:01895,MECHANISM,0.7,MEDIUM,"Proposed: Reducing ventilator power (ΔP, RR) mitigates VILI",ards,curated,33784486,2021,1
ARDS_POI:02124,ARDS_POI:03051,BENEFICIAL,0.7,MEDIUM,Physiotherapy targets weaning failure in critically ill adults,critical-illness,curated,18283429,2008,1
ARDS_POI:02124,ARDS_POI:01496,MECHANISM,0.7,MEDIUM,Proposed risk factor for postextubation respiratory failure,,curated,16276167,2005,1
ARDS_POI:02785,ARDS_POI:02843,ASSOCIATION,0.69,HIGH,68.6% ARDS incidence,COVID-19|critical-illness,curated,32631393,2020,1
ARDS_POI:03121,ARDS_POI:01815,ASSOCIATION,0.69,HIGH,69% of severe ARDS >72h had DAD at autopsy,intensive-care-unit,curated,23370917,2013,1
ARDS_POI:02715,ARDS_POI:01895,HARMFUL,0.68,MEDIUM,Adjusted OR 1.63 (95% CI 1.03-2.57),subarachnoid-hemorrhage,curated,16374174,2006,1
ARDS_POI:02843,ARDS_POI:02245,ASSOCIATION,0.68,MEDIUM,Withdrawal associated with ARDS presence,adult-ICU-stay,curated,9559604,1998,1
ARDS_POI:02906,ARDS_POI:01808,MECHANISM,0.68,MEDIUM,"Proposed: Perflubron fills dependent lung, improves oxygenation",ards,curated,8569018,1996,1
ARDS_POI:01469,ARDS_POI:01471,MECHANISM,0.68,MEDIUM,Proposed: sRAGE associated with nonfocal ARDS phenotype suggests role of RAGE pathway in alveolar fluid clearance,ards,curated,27018314,2016,1
ARDS_POI:01153,ARDS_POI:01155,BENEFICIAL,0.68,MEDIUM,Lower pain scores in first 3 postop days,major-abdominal-surgery,curated,11965272,2002,1
ARDS_POI:02736,ARDS_POI:01895,MECHANISM,0.68,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
ARDS_POI:02443,ARDS_POI:02542,TREND,0.68,MEDIUM,"OI response higher in HFOV, but did not predict survival",ards,curated,16137357,2005,1
ARDS_POI:01764,ARDS_POI:02334,MECHANISM,0.68,MEDIUM,Proposed: Low tidal volumes reduce regional overdistension,,curated,7924367,1994,1
ARDS_POI:01219,ARDS_POI:01221,BENEFICIAL,0.68,MEDIUM,12% reduction in IL-8 by day 3,acute-lung-injury,curated,15644641,2005,1
ARDS_POI:02555,ARDS_POI:02980,MECHANISM,0.68,HIGH,OR 2.73 (95% CI 1.90-3.91),critical-illness,curated,12006450,2002,1
ARDS_POI:02340,ARDS_POI:02343,HARMFUL,0.68,MEDIUM,"logSD Q increased from 1.11 to 1.22, p=0.018",COPD,curated,8618485,1996,1
ARDS_POI:03021,ARDS_POI:02245,MECHANISM,0.68,MEDIUM,NMBA use associated with withdrawal,adult-ICU-stay,curated,9559604,1998,1
ARDS_POI:01561,ARDS_POI:02334,MECHANISM,0.68,MEDIUM,Proposed: Limitation of peak pressure reduces regional overdistension,,curated,7924367,1994,1
ARDS_POI:02787,ARDS_POI:02334,MECHANISM,0.68,MEDIUM,Proposed: Permissive hypercapnia without bicarbonate further reduces injury,,curated,7924367,1994,1
ARDS_POI:02244,ARDS_POI:02245,MECHANISM,0.68,MEDIUM,Propofol use associated with withdrawal,adult-ICU-stay,curated,9559604,1998,1
ARDS_POI:01998,ARDS_POI:01457,NULL,0.68,HIGH,"ARD 2.55% (-3.68% to 8.77%), p=0.32",sepsis-coagulopathy,curated,31104069,2019,1
ARDS_POI:03083,ARDS_POI:01328,MECHANISM,0.68,MEDIUM,Proposed: Lower cytokines mitigate ARDS-related lung injury,acute-respiratory-distress-syndrome,curated,16932229,2006,1
