poi_id:ID,id_slug,label,subset:LABEL,parent,definition,synonym,xref_DOID,xref_MESH,xref_UMLS,source,source_pmids,n_sources:int
ARDS_POI:02444,improved-oxygenation-index,Improved oxygenation index,POI_outcome,,,,,,,kg_nodes,20483951,1
ARDS_POI:02445,high-mean-airway-pressure-with-hfo,High mean airway pressure with HFO,POI_mechanism,,,,,,,kg_nodes,20483951,1
ARDS_POI:02446,increased-oxygenation-index,Increased oxygenation index,POI_mechanism,,,,,,,kg_nodes,20483951,1
ARDS_POI:02447,individualised-open-lung-approach-during-one-lung-ventilation,individualised open-lung approach during one-lung ventilation,POI_intervention,lung-protective-ventilation-strategy,Individualised ventilation strategy during one-lung ventilation combining alveolar recruitment manoeuvre to 40 cmH2O with PEEP titrated to best respiratory system compliance plus postop HFNO.,iOLA,DOID:11394,D012128,C0035222,robot_template_row,16352797,1
ARDS_POI:02448,individualised-ola-iola-one-lung-ventilation,Individualised OLA during OLV,POI_intervention,,,,,,,kg_nodes,16352797,1
ARDS_POI:02449,reduced-severe-ppcs-7d,Reduced severe PPCs within 7 days,POI_outcome,,,,,D011656,C0032943,kg_nodes,16352797,1
ARDS_POI:02450,severe-sepsis-incidence-finland,Incidence of severe sepsis in Finland,POI_outcome,,,,,,,kg_nodes,17225161,1
ARDS_POI:02451,038-per-1000-adult-population,"0.38 per 1,000 adult population",POI_outcome,,,,,,,kg_nodes,17225161,1
ARDS_POI:02452,finland,Finland,POI_context,,,,,D005260,C0015685,kg_nodes,17225161,1
ARDS_POI:02453,hfnc-niv-preoxygenation,HFNC + NIV preoxygenation,POI_intervention,preoxygenation-strategy,"Preoxygenation using high-flow nasal cannula oxygen combined with non-invasive ventilation, for hypoxaemic patients requiring intubation in the ICU.",,,,,robot_template_row,27730283,1
ARDS_POI:02454,hfnc-apnoeic-oxygenation-niv-preoxygenation,HFNC + NIV preoxygenation,POI_intervention,,,,,,,kg_nodes,27730283,1
ARDS_POI:02455,reduced-oxygen-desaturation-intubation,Reduced oxygen desaturation during intubation,POI_outcome,,,,,,,kg_nodes,27730283,1
ARDS_POI:02456,alveolar-recruitment-niv-preoxygenation,Alveolar recruitment with NIV preoxygenation,POI_mechanism,,,,,,,kg_nodes,27730283,1
ARDS_POI:02457,hypoxaemic-respiratory-failure,Hypoxaemic respiratory failure,POI_population,,,,,,,kg_nodes,27730283,1
ARDS_POI:02458,intubation,Intubation,POI_context,,,,,D007333,C0021311,kg_nodes,27730283,1
ARDS_POI:02459,apnoeic-oxygenation-hfnc,Apnoeic Oxygenation Hfnc,POI_mechanism,biological-process,,,,,,mechanism_node,27730283,1
ARDS_POI:02460,alveolar-recruitment-niv,Alveolar Recruitment Niv,POI_mechanism,biological-process,,,,,,mechanism_node,27730283,1
ARDS_POI:02461,preoxygenation-hypoxaemia-prevention,Preoxygenation Hypoxaemia Prevention,POI_mechanism,biological-process,,,,,,mechanism_node,27730283,1
ARDS_POI:02462,proinflammatory-cytokine-primed-neutrophils-in-ards,proinflammatory cytokine-primed neutrophils in ARDS,POI_mechanism,neutrophil-mediated-inflammatory-response,"Proinflammatory cytokine-primed neutrophils exhibit inappropriate adhesion and transendothelial migration, contributing to ARDS-associated lung injury.",,DOID:11394,D012128,C0035222,robot_template_row,8810592,1
ARDS_POI:02463,inappropriate-neutrophil-adhesion-migration,Inappropriate neutrophil adhesion and transendothelial migration,POI_mechanism,,,,,,,kg_nodes,8810592,1
ARDS_POI:02464,cytokine-primed-neutrophil-activation,Cytokine priming of neutrophils,POI_mechanism,,,,,,,kg_nodes,8810592,1
ARDS_POI:02465,ards-lung-injury,ARDS-associated lung injury,POI_outcome,,,,DOID:11394,D012128,C0035222,kg_nodes,8810592,1
ARDS_POI:02466,reduced-pulmonary-complications,Reduced pulmonary complications,POI_outcome,,,,,D011656,C0032943,kg_nodes,26181219,1
ARDS_POI:02467,non-ards-patients,Non-ARDS patients,POI_population,,,,,,,kg_nodes,26181219,1
ARDS_POI:02468,pressure-limited-ventilation,Pressure-limited ventilation,POI_intervention,,,,,,,kg_nodes,8814466,1
ARDS_POI:02469,extracorporeal-lung-assist,Extracorporeal lung assist,POI_intervention,,,,,,,kg_nodes,8814466,1
ARDS_POI:02470,mortality-unchanged-ards,Unchanged mortality in ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,8814466,1
ARDS_POI:02471,decremental-peep-in-acute-lung-injury,decremental PEEP in acute lung injury,POI_intervention,lung-protective-ventilation-strategy,Decreasing PEEP in 5 cmH2O steps from 20/15 to 0 cmH2O in patients with acute lung injury to determine alveolar derecruitment and optimal PEEP.,,DOID:11394,D012128,C0035222,robot_template_row,11549535,1
ARDS_POI:02472,alveolar-derecruitment-peep-decrement,Alveolar derecruitment with decremental PEEP,POI_mechanism,,,,,,,kg_nodes,11549535,1
ARDS_POI:02473,alveolar-opening-pressure-heterogeneity,Heterogeneity of alveolar opening pressures,POI_mechanism,,,,,,,kg_nodes,11549535,1
ARDS_POI:02474,compliance-above-lip-recruitable-lung,Compliance above LIP reflects recruitable lung,POI_mechanism,,,,,,,kg_nodes,11549535,1
ARDS_POI:02475,respiratory-physiotherapy,Respiratory physiotherapy,POI_intervention,postoperative-complication-prevention,"Respiratory physiotherapy techniques including deep breathing, directed cough, and postural drainage to prevent pulmonary complications after abdominal surgery.",,,D011656,C0032943,robot_template_row,17167013,1
ARDS_POI:02476,reduced-pulmonary-complications-abdominal-surgery,Reduced pulmonary complications after abdominal surgery,POI_outcome,,,,,D011656,C0032943,kg_nodes,17167013,1
ARDS_POI:02477,critical-illness-covid-19,Critical illness in COVID-19,POI_population,,,,,,,kg_nodes,32631393,1
ARDS_POI:02478,high-60d-mortality,High 60-day mortality,POI_outcome,,,,,,,kg_nodes,32631393,1
ARDS_POI:02479,coagulopathy,Coagulopathy,POI_outcome,,,,,,,kg_nodes,32631393,1
ARDS_POI:02480,acute-cardiac-injury,Acute cardiac injury,POI_outcome,,,,,,,kg_nodes,32631393,1
ARDS_POI:02481,prolonged-sars-cov-2-rna-clearance,Prolonged SARS-CoV-2 RNA clearance,POI_outcome,,,,,,,kg_nodes,32631393,1
ARDS_POI:02482,survival-without-oxygen-or-ventilator-30d,Survival without supplemental oxygen or on ventilator at 30 days,POI_outcome,,,,,,,kg_nodes,16137357,1
ARDS_POI:02483,mortality,Mortality,POI_outcome,,,,,,,kg_nodes,11897644|16137357|21666446,3
ARDS_POI:02484,oxygenation-index-response,Oxygenation index response,POI_outcome,,,,,,,kg_nodes,16137357,1
ARDS_POI:02485,pulmonary-function-and-health-related-quality-of-life-in-ards-survivors,pulmonary function and health-related quality of life in ARDS survivors,POI_outcome,pulmonary-function,Assessment of pulmonary function abnormalities and their relationship to health-related quality of life in survivors of acute respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,12493646,1
ARDS_POI:02486,pulmonary-diffusion-impairment,Pulmonary diffusion impairment,POI_outcome,,,,,,,kg_nodes,12493646,1
ARDS_POI:02487,airflow-obstruction,Airflow obstruction,POI_outcome,,,,,,,kg_nodes,12493646,1
ARDS_POI:02488,chest-wall-restriction,Chest wall restriction,POI_outcome,,,,,,,kg_nodes,12493646,1
ARDS_POI:02489,depression-anxiety-post-ards,Depression and anxiety in post-ARDS,POI_outcome,,,,,,,kg_nodes,12493646,1
ARDS_POI:02490,physical-function-limitation-post-ards,Physical function limitation post-ARDS,POI_outcome,,,,,,,kg_nodes,12493646,1
ARDS_POI:02491,decreased-quality-of-life-physical-function,Decreased quality of life in physical function,POI_outcome,,,,,,,kg_nodes,12493646,1
ARDS_POI:02492,normal-emotional-function-post-ards,Normal emotional function post-ARDS,POI_outcome,,,,,,,kg_nodes,12493646,1
ARDS_POI:02493,post-ards,Post-ARDS context,POI_context,,,,,,,kg_nodes,12493646,1
ARDS_POI:02494,high-tidal-volume-ventilation,high tidal volume ventilation,POI_risk_factor,mechanical-ventilation-strategy,"Ventilation with high tidal volumes, identified as an independent risk factor for developing acute lung injury in patients with severe brain injury.",,DOID:11394,D012128,C0035222,robot_template_row,17568331,1
ARDS_POI:02495,high-respiratory-rate-ventilation,High respiratory rate ventilation,POI_intervention,,,,,,,kg_nodes,17568331,1
ARDS_POI:02496,development-of-acute-lung-injury,Development of acute lung injury,POI_outcome,,,,,D000740,C0001421,kg_nodes,17568331,1
ARDS_POI:02497,severe-brain-injury,Severe brain injury,POI_context,,,,,D001927,C0006104,kg_nodes,17568331,1
ARDS_POI:02498,severe-brain-injury-susceptibility,Severe Brain Injury Susceptibility,POI_mechanism,biological-process,,,,,,mechanism_node,17568331,1
ARDS_POI:02499,therapeutic-hypercapnia,therapeutic hypercapnia,POI_intervention,respiratory-therapy,Supplemental carbon dioxide administration to critically ill patients to raise CO2 concentrations and promote the protective effects of hypercapnia while reducing the injurious effects of hypocapnia.,,,D006701,C0020633,robot_template_row,10520649,1
ARDS_POI:02500,protective-effects-of-hypercapnia,Protective effects of hypercapnia,POI_mechanism,,,,,,,kg_nodes,10520649,1
ARDS_POI:02501,injurious-effects-of-hypocapnia,Injurious effects of hypocapnia,POI_mechanism,,,,,,,kg_nodes,10520649,1
ARDS_POI:02502,reduced-organ-injury,Reduced organ injury,POI_outcome,,,,,,,kg_nodes,10520649,1
ARDS_POI:02503,organ-injury,Organ injury,POI_outcome,,,,,,,kg_nodes,10520649,1
ARDS_POI:02504,improved-survival-discharge,Improved survival to hospital discharge,POI_outcome,,,,,,,kg_nodes,9315812,1
ARDS_POI:02505,airway-pressure-release-ventilation,airway pressure release ventilation,POI_intervention,lung-protective-ventilation-strategy,"Airway pressure release ventilation mode, with lower airway pressures and improved oxygenation parameters compared to volume-controlled inverse ratio ventilation in patients with acute lung injury.",APRV,DOID:11394,D012128,C0035222,robot_template_row,8004312,1
ARDS_POI:02506,aprv-ventilation,Airway pressure release ventilation,POI_intervention,,,,,,,kg_nodes,8004312,1
ARDS_POI:02507,improved-oxygenation-parameters,Improved oxygenation parameters,POI_outcome,,,,,,,kg_nodes,8004312,1
ARDS_POI:02508,lower-airway-pressures,Lower airway pressures,POI_outcome,,,,,,,kg_nodes,8004312,1
ARDS_POI:02509,cooling-for-febrile-critically-ill-patients,Cooling for febrile critically ill patients,POI_intervention,temperature-regulation-therapy,"Cooling to reduce oxygen consumption and cardiac output in febrile critically ill patients, potentially facilitating resuscitation and preventing hypoxic injury.",,,D005334,C0015967,robot_template_row,7812538,1
ARDS_POI:02510,cooling-febrile-critically-ill,Cooling febrile critically ill patients,POI_intervention,,,,,,,kg_nodes,7812538,1
ARDS_POI:02511,reduced-oxygen-consumption,Reduced oxygen consumption,POI_outcome,,,,,,,kg_nodes,7812538,1
ARDS_POI:02512,reduced-cardiac-output,Reduced cardiac output,POI_outcome,,,,,,,kg_nodes,7812538,1
ARDS_POI:02513,hypoxia-prevention,Hypoxia prevention,POI_mechanism,,,,,,,kg_nodes,7812538,1
ARDS_POI:02514,febrile-critically-ill,Febrile critically ill patients,POI_population,,,,,,,kg_nodes,7812538,1
ARDS_POI:02515,limited-oxygen-delivery,Limited oxygen delivery,POI_context,,,,,,,kg_nodes,7812538,1
ARDS_POI:02516,oxygen-consumption-reduction,Oxygen Consumption Reduction,POI_mechanism,biological-process,,,,,,mechanism_node,7812538,1
ARDS_POI:02517,cardiac-output-reduction,Cardiac Output Reduction,POI_mechanism,biological-process,,,,,,mechanism_node,7812538,1
ARDS_POI:02518,recombinant-factor-viia,recombinant factor VIIa,POI_intervention,hemostatic-agent,"Recombinant factor VIIa, a hemostatic agent approved for hemophilia, increasingly used for off-label indications.",rFVIIa,,D050280,C0053666,robot_template_row,21502651,1
ARDS_POI:02519,recombinant-factor-viia-rfviia,Recombinant factor VIIa,POI_intervention,,,,,D050280,C0053666,kg_nodes,21502651,1
ARDS_POI:02520,arterial-thromboembolism,Arterial thromboembolism,POI_outcome,,,,,,,kg_nodes,21502651,1
ARDS_POI:02521,ards-incidence-reduction,ARDS incidence reduction,POI_outcome,,,,,D012128,C0035222,kg_nodes,21502651,1
ARDS_POI:02522,intracranial-hemorrhage,Intracranial hemorrhage,POI_context,,,,,D006265,,kg_nodes,21502651,1
ARDS_POI:02523,body-trauma,Body trauma,POI_context,,,,,,,kg_nodes,21502651,1
ARDS_POI:02524,trauma-associated-acute-lung-injury,trauma-associated acute lung injury,POI_population,acute-lung-injury,"Acute lung injury caused by trauma, with less severe lung epithelial and endothelial injury compared to other causes of acute lung injury.",,DOID:11394,D012128,C0035222,robot_template_row,17944012,1
ARDS_POI:02525,reduced-mortality-90d,Reduced mortality at 90 days,POI_outcome,,,,,,,kg_nodes,17944012,1
ARDS_POI:02526,less-severe-lung-epithelial-injury,Less severe lung epithelial injury,POI_mechanism,,,,,,,kg_nodes,17944012,1
ARDS_POI:02527,less-severe-lung-endothelial-injury,Less severe lung endothelial injury,POI_mechanism,,,,,,,kg_nodes,17944012,1
ARDS_POI:02528,lung-epithelial-injury,Lung Epithelial Injury,POI_mechanism,biological-process,,,,,,mechanism_node,17944012,1
ARDS_POI:02529,lung-endothelial-injury,Lung Endothelial Injury,POI_mechanism,biological-process,,,,,,mechanism_node,17944012,1
ARDS_POI:02530,biomarkers-of-lung-injury,Biomarkers Of Lung Injury,POI_mechanism,biological-process,,,,,,mechanism_node,17944012,1
ARDS_POI:02531,depression-and-physical-impairment-after-acute-lung-injury,depression and physical impairment after acute lung injury,POI_outcome,post-ards-complication,Depressive symptoms and impaired physical function are common and long-lasting sequelae in acute lung injury survivors.,,DOID:11394,D012128,C0035222,robot_template_row,22161158,1
ARDS_POI:02532,depression-after-ards,Depression after acute lung injury,POI_outcome,,,,,,,kg_nodes,22161158,1
ARDS_POI:02533,impaired-physical-function-ards,Impaired physical function after acute lung injury,POI_outcome,,,,,,,kg_nodes,22161158,1
ARDS_POI:02534,ards-survivors,Survivors of acute lung injury,POI_population,,,,,,,kg_nodes,22161158,1
ARDS_POI:02535,time-cycled-inspiratory-pressure-support-ventilation,time-cycled inspiratory pressure support ventilation,POI_intervention,noninvasive-ventilation-strategy,Time-cycled expiratory trigger during noninvasive inspiratory pressure support ventilation to improve patient-ventilator synchronization in the presence of mask air leaks.,NIPSVtc,DOID:11394,D012128,C0035222,robot_template_row,10470568,1
ARDS_POI:02536,time-cycled-inspiratory-pressure-support-ventilation-nipsvtc,Time-cycled inspiratory pressure support ventilation,POI_intervention,,,,,,,kg_nodes,10470568,1
ARDS_POI:02537,improved-patient-ventilator-synchronization,Improved patient-ventilator synchronization,POI_outcome,,,,,,,kg_nodes,10470568,1
ARDS_POI:02538,mask-air-leaks,Mask air leaks,POI_context,,,,,,,kg_nodes,10470568,1
ARDS_POI:02539,time-cycled-expiratory-trigger,Time-cycled expiratory trigger,POI_mechanism,,,,,,,kg_nodes,10470568,1
ARDS_POI:02540,expiratory-trigger-cycling-disruption,Expiratory Trigger Cycling Disruption,POI_mechanism,biological-process,,,,,,mechanism_node,10470568,1
ARDS_POI:02541,time-cycled-vs-flow-cycled-expiratory-trigger,Time Cycled Vs Flow Cycled Expiratory Trigger,POI_mechanism,biological-process,,,,,,mechanism_node,10470568,1
ARDS_POI:02542,restrictive-oxygen-target-pao2-9-10-kpa,Restrictive oxygen target (Pao2 9-10 kPa),POI_intervention,oxygen-therapy,Targeting partial pressure of arterial oxygen (Pao2) of 9 to 10 kPa (68 to 75 mmHg) during mechanical ventilation of comatose cardiac arrest survivors.,,,D003142,C0428977,robot_template_row,36027567,1
ARDS_POI:02543,composite-death-or-severe-disability-90d,Composite of death or severe disability/coma at 90 days,POI_outcome,,,,,,,kg_nodes,36027567,1
ARDS_POI:02544,comatose-survivors-of-cardiac-arrest,Comatose survivors of out-of-hospital cardiac arrest,POI_population,,,,,D003142,C0428977,kg_nodes,36027567,1
ARDS_POI:02545,elevated-procollagen-iii-levels-in-ards-balf,elevated procollagen III levels in ARDS BALF,POI_outcome,ards-biomarker,Increased N-terminal procollagen III peptide levels in bronchoalveolar lavage fluid associated with increased risk of mortality in patients with adult respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,7985891,1
ARDS_POI:02546,procollagen-iii-levels-elevated-in-ards-balf,Elevated procollagen III levels in ARDS BALF,POI_outcome,,,,,,,kg_nodes,7985891,1
ARDS_POI:02547,increased-risk-of-death-in-ards,Increased risk of death in ARDS,POI_outcome,,,,,,,kg_nodes,7985891,1
ARDS_POI:02548,inhaled-sevoflurane,Inhaled sevoflurane,POI_intervention,sedative-agent,Inhaled sevoflurane for sedation in acute respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,27611637,1
ARDS_POI:02549,reduced-inflammation-ards,Reduced inflammation in ARDS,POI_outcome,,,,,,,kg_nodes,27611637,1
ARDS_POI:02550,alveolar-edema-reduction,Alveolar Edema Reduction,POI_mechanism,biological-process,,,,,,mechanism_node,27611637,1
ARDS_POI:02551,inflammation-reduction,Inflammation Reduction,POI_mechanism,biological-process,,,,,,mechanism_node,27611637,1
ARDS_POI:02552,acute-respiratory-failure-in-critically-ill-patients,acute respiratory failure in critically ill patients,POI_disease,respiratory-failure,Condition characterized by impaired gas exchange (PaO2/FiO2 <200 mmHg) requiring respiratory support in critically ill ICU patients.,ARF,DOID:11394,D012128,C0035222,robot_template_row,12006450,1
ARDS_POI:02553,infection-icu-acquired,Infection acquired in ICU,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02554,infection-on-icu-admission,Infection on ICU admission,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02555,neurologic-failure-on-icu-admission,Neurologic failure on ICU admission,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02556,older-age,Older age,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02557,multiple-organ-failure-icu,Multiple organ failure in ICU,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02558,hematologic-malignancy-history,History of hematologic malignancy,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02559,chronic-renal-failure,Chronic renal failure,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02560,liver-cirrhosis,Liver cirrhosis,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02561,circulatory-shock-on-icu-admission,Circulatory shock on ICU admission,POI_mechanism,,,,,,,kg_nodes,12006450,1
ARDS_POI:02562,increased-risk-arf-development,Increased risk of ARF development,POI_outcome,,,,,,,kg_nodes,12006450,1
ARDS_POI:02563,increased-risk-arf-mortality,Increased risk of ARF mortality,POI_outcome,,,,,,,kg_nodes,12006450,1
ARDS_POI:02564,ards-on-mechanical-ventilation,ARDS on mechanical ventilation,POI_population,,,,,D012128,C0035222,kg_nodes,10852771,1
ARDS_POI:02565,elevated-incidence-ventilator-associated-pneumonia,Elevated incidence of ventilator-associated pneumonia,POI_outcome,,,,,D011656,C0032943,kg_nodes,10852771,1
ARDS_POI:02566,prolonged-mechanical-ventilation-duration,Prolonged mechanical ventilation duration,POI_outcome,,,,,,,kg_nodes,10852771,1
ARDS_POI:02567,ventilator-associated-pneumonia-ards,Ventilator-associated pneumonia in ARDS,POI_intervention,,,,,D011656,C0032943,kg_nodes,10852771,1
ARDS_POI:02568,peep-titration-guided-by-respiratory-system-compliance-in-ards,PEEP titration guided by respiratory system compliance in ARDS,POI_intervention,lung-protective-ventilation-strategy,Individualised PEEP titration guided by respiratory system compliance to optimise alveolar recruitment in ARDS.,,DOID:11394,D012128,C0035222,robot_template_row,8111581,1
ARDS_POI:02569,variable-alveolar-recruitment-peep,Variable alveolar recruitment with PEEP,POI_mechanism,,,,,,,kg_nodes,8111581,1
ARDS_POI:02570,convex-v-p-curve-hyperinflation,Convex V-P curve indicates hyperinflation,POI_mechanism,,,,,,,kg_nodes,8111581,1
ARDS_POI:02571,limited-peep-benefit,Limited PEEP benefit,POI_mechanism,,,,,,,kg_nodes,8111581,1
ARDS_POI:02572,concave-v-p-curve-recruitment,Concave V-P curve indicates alveolar recruitment,POI_mechanism,,,,,,,kg_nodes,8111581,1
ARDS_POI:02573,enhanced-peep-benefit,Enhanced PEEP benefit,POI_mechanism,,,,,,,kg_nodes,8111581,1
ARDS_POI:02574,reduced-intubation-28d,Reduced intubation at 28 days,POI_outcome,,,,,,,kg_nodes,27245914,1
ARDS_POI:02575,non-invasive-ventilation-during-acute-respiratory-failure,Non-invasive ventilation during acute respiratory failure,POI_intervention,,,,,,,kg_nodes,27245914,1
ARDS_POI:02576,increased-intubation-28d,Increased intubation at 28 days,POI_outcome,,,,,,,kg_nodes,27245914,1
ARDS_POI:02577,immunocompromised,Immunocompromised,POI_population,,,,,,,kg_nodes,27245914,1
ARDS_POI:02578,neuromuscular-blocking-agents-in-ards,Neuromuscular blocking agents in ARDS,POI_intervention,medication-for-ARDS-treatment,48-hour infusion of cisatracurium besylate neuromuscular blockade for treatment of ARDS.,,DOID:11394,D012128,C0035222,robot_template_row,23497608,1
ARDS_POI:02579,cisatracurium-besylate-neuromuscular-blockade,Cisatracurium besylate neuromuscular blockade,POI_intervention,,,,,D000908,C0028837,kg_nodes,23497608,1
ARDS_POI:02580,no-effect-on-duration-of-mechanical-ventilation,No effect on duration of mechanical ventilation,POI_outcome,,,,,,,kg_nodes,23497608,1
ARDS_POI:02581,no-effect-on-icu-acquired-weakness,No effect on ICU-acquired weakness,POI_outcome,,,,,,,kg_nodes,23497608,1
ARDS_POI:02582,extracorporeal-lung-assist-for-ards,Extracorporeal lung assist for ARDS,POI_intervention,ECMO,Use of extracorporeal lung assist (ECLA) in the management of severe ARDS.,,DOID:11394,D012128,C0035222,robot_template_row,22948576,1
ARDS_POI:02583,ecla-use-during-ards,Extracorporeal lung assist (ECLA) during ARDS,POI_intervention,,,,,,,kg_nodes,22948576,1
ARDS_POI:02584,long-term-outcomes-ards-survivors,Long-term outcomes of ARDS survivors,POI_outcome,,,,,,,kg_nodes,22948576,1
ARDS_POI:02585,h1n1-influenza-ards,ARDS due to H1N1 influenza,POI_context,,,,,D006820,C0020362,kg_nodes,22948576,1
ARDS_POI:02586,recruitment-maneuvers-ards,Recruitment maneuvers in ARDS,POI_intervention,,,,,,,kg_nodes,11790648,1
ARDS_POI:02587,no-short-term-oxygenation-benefit,No short-term oxygenation benefit,POI_outcome,,,,,,,kg_nodes,11790648,1
ARDS_POI:02588,redistribution-of-ventilation-perfusion,Redistribution of ventilation/perfusion,POI_mechanism,,,,,,,kg_nodes,11790648,1
ARDS_POI:02589,regional-alveolar-overdistension,Regional Alveolar Overdistension,POI_mechanism,biological-process,,,,,,mechanism_node,11790648,1
ARDS_POI:02590,limiting-plateau-pressure-during-mechanical-ventilation,Limiting plateau pressure during mechanical ventilation,POI_intervention,lung-protective-ventilation-strategy,Maintaining end-inspiratory plateau pressure (Pplat) below 35 cmH2O to prevent barotrauma in ARDS patients.,,DOID:11394,D012128,C0035222,robot_template_row,11967593,1
ARDS_POI:02591,high-airway-pressure-barotrauma,High airway pressure leads to barotrauma,POI_mechanism,,,,,,,kg_nodes,11967593,1
ARDS_POI:02592,barotrauma-incidence-ards,Barotrauma incidence in ARDS,POI_outcome,,,,,D012128,C0035222,kg_nodes,11967593,1
ARDS_POI:02593,plateau-pressure-limit,Limiting plateau pressure,POI_intervention,,,,,,,kg_nodes,11967593,1
ARDS_POI:02594,reduced-30d-mortality,Reduced 30-day mortality,POI_outcome,,,,,D008875,C0026769,kg_nodes,12897997,1
ARDS_POI:02595,extrinsic-peep-titration-optimal,Extrinsic PEEP titration to optimal level,POI_intervention,,,,,,,kg_nodes,8636518,1
ARDS_POI:02596,inefficient-inspiratory-efforts-reduction,Reduction in inefficient inspiratory efforts,POI_outcome,,,,,,,kg_nodes,8636518,1
ARDS_POI:02597,copd-intrinsic-peep,COPD-related intrinsic PEEP,POI_mechanism,,,,,,,kg_nodes,8636518,1
ARDS_POI:02598,inefficient-inspiratory-efforts,Inefficient inspiratory efforts,POI_mechanism,,,,,,,kg_nodes,8636518,1
ARDS_POI:02599,copd-acute-respiratory-failure,COPD with acute respiratory failure,POI_context,,,,,,,kg_nodes,8636518,1
ARDS_POI:02600,extracorporeal-membrane-oxygenation,extracorporeal membrane oxygenation,POI_intervention,organ-support-therapy,Extracorporeal membrane oxygenation to support gas exchange in patients with acute lung injury due to H1N1 influenza.,ECMO,DOID:11394,D012128,C0035222,robot_template_row,23406535,1
ARDS_POI:02601,reduced-in-hospital-mortality-h1n1-ards,Reduced in-hospital mortality in H1N1-associated ARDS,POI_outcome,,,,,D008171,C0871468,kg_nodes,23406535,1
ARDS_POI:02602,acute-lung-injury-h1n1-influenza,Acute lung injury due to H1N1 influenza,POI_disease,,,,,D006523,,kg_nodes,23406535,1
ARDS_POI:02603,peep-in-acute-lung-injury,PEEP in acute lung injury,POI_intervention,lung-protective-ventilation-strategy,Application of positive end-expiratory pressure (PEEP) in patients with acute lung injury to recruit collapsed alveoli and improve respiratory system mechanics.,,DOID:11394,D012128,C0035222,robot_template_row,7633703,1
ARDS_POI:02604,dependent-lung-atelectasis-ali,Dependent lung atelectasis in ALI,POI_mechanism,,,,,,,kg_nodes,7633703,1
ARDS_POI:02605,improved-lung-mechanics-peep,Improved lung mechanics with PEEP,POI_outcome,,,,,,,kg_nodes,7633703,1
ARDS_POI:02606,hydrocortisone-treatment-in-sepsis-associated-ards,Hydrocortisone treatment in sepsis-associated ARDS,POI_intervention,corticosteroid-treatment,Intravenous hydrocortisone 50mg every 6 hours in adults with sepsis-associated acute respiratory distress syndrome.,,DOID:11394,D012128,C0035222,robot_template_row,27741949,1
ARDS_POI:02607,hydrocortisone-treatment-sepsis-ards,Hydrocortisone treatment in sepsis-associated ARDS,POI_intervention,,,,,,,kg_nodes,27741949,1
ARDS_POI:02608,improved-pulmonary-physiology,Improved pulmonary physiology,POI_outcome,,,,,,,kg_nodes,27741949,1
ARDS_POI:02609,no-change-28d-mortality,No change in 28-day mortality,POI_outcome,,,,,,,kg_nodes,27741949,1
ARDS_POI:02610,increased-hyperglycemia,Increased hyperglycemia,POI_intervention,,,,,,,kg_nodes,27741949,1
ARDS_POI:02611,pulmonary-function-improvement-corticosteroids,Pulmonary Function Improvement Corticosteroids,POI_mechanism,biological-process,,,,,,mechanism_node,27741949,1
ARDS_POI:02612,mortality-reduction-corticosteroids-sepsis-ards,Mortality Reduction Corticosteroids Sepsis Ards,POI_mechanism,biological-process,,,,,,mechanism_node,27741949,1
ARDS_POI:02613,intensive-care-management-for-severe-covid-19,intensive care management for severe COVID-19,POI_intervention,intensive-care-strategy,"ICU management including invasive mechanical ventilation, prone positioning, and ECMO for patients with severe COVID-19 requiring ICU admission.",,DOID:0080600,D000086382,C5203670,robot_template_row,32278670,1
ARDS_POI:02614,intensive-care-management-covid-19,Intensive care management for severe COVID-19,POI_intervention,,,,,,,kg_nodes,32278670,1
ARDS_POI:02615,reduced-15d-icu-mortality,Reduced 15-day ICU mortality,POI_outcome,,,,,,,kg_nodes,32278670,1
ARDS_POI:02616,severe-covid-19-icu,Severe COVID-19 requiring ICU,POI_context,,,,,D000086382,C5203670,kg_nodes,32278670,1
ARDS_POI:02617,neurally-adjusted-ventilatory-assist-nava,neurally adjusted ventilatory assist (NAVA),POI_intervention,mechanical-ventilation-mode,Ventilation mode where assistance is provided in proportion to diaphragm electrical activity.,,,D053120,C0199926,robot_template_row,18629471,1
ARDS_POI:02618,nava-ventilation-mode,Neurally adjusted ventilatory assist (NAVA),POI_intervention,,,,,D053120,C0199926,kg_nodes,18629471,1
ARDS_POI:02619,reduced-patient-ventilator-asynchrony,Reduced patient-ventilator asynchrony,POI_outcome,,,,,,,kg_nodes,18629471|22406958,2
ARDS_POI:02620,prevention-of-over-assistance,Prevention of over-assistance,POI_mechanism,,,,,,,kg_nodes,18629471,1
